id;name;category;thickness_mm;price;edgePrice;image;discount;status;description;pros;care;supplier;supplierUrl;datasheetUrl;Column1;_1;_2;_3;id_4
calacatta-machia-vechia-4d;calacatta machia vechia 4d;porslin;20;;;/materials/Calacatta.jpg;;backorder;polerad;;;;;;;;;;
calacatta-manhattan-5111;calacatta manhattan;kvarts/komposit;3;;;/materials/Calacatta_Manhattan.jpg;;backorder;polerad;;;;;;;;;;
calacatta-manhattan-marble-vr6626;calacatta manhattan marmor vr6626;marmor;3;;;/materials/Calacatta_Manhattan.jpg;;backorder;polerad;;;;;;;;;;
calacatta-matarazzo-29808;calacatta matarazzo – 29808;marmor;3;;;/materials/calacatta-matarazzo.jpg;;backorder;matt;;;;;;;;;;
calacatta-matarazzo-honed-1124;calacatta matarazzo matt – 1124;marmor;3;;;/materials/calacatta-matarazzo.jpg;;backorder;läder;;;;;;;;;;
calacatta-matarazzo-leather-29808;calacatta matarazzo läder – 29808;marmor;3;;;/materials/calacatta-matarazzo.jpg;;backorder;mattsilkpolished;;;;;;;;;;
calacatta-meraviglia-ap;calacatta meraviglia ap;porslin;6;;;/materials/calacatta-meraviglia-ap.jpg;;backorder;matt;;;;;;;;;;
calacatta-michelangelo-199139;calacatta michelangelo matt 199139;exotic stones,dolomite;3;;;/materials/Calacatta_Michelangelo.jpg;;backorder;polerad;;;;;;;;;;
calacatta-michelangelo-200623;calacatta michelangelo 200623;marmor;3;;;/materials/Calacatta_Michelangelo.jpg;;backorder;matt;;;;;;;;;;
calacatta-michelangelo-honed-9187;calacatta michelangelo matt – 9187;exotic stones,dolomite;3;;;/materials/Calacatta_Michelangelo.jpg;;backorder;polerad;;;;;;;;;;
calacatta-modena-antique;calacatta modena antique;kvarts/komposit;3;;;/materials/calacatta-modena-antique.jpg;;backorder;polerad;;;;;;;;;;
calacatta-modena;calacatta modena;kvarts/komposit;3;;;/materials/calacatta-modena.jpg;;backorder;polerad;;;;;;;;;;
calacatta-monet-176389-2cm;calacatta monet 176389;marmor;20;;;/materials/calacatta-monet.jpg;;backorder;polerad;;;;;;;;;;
calacatta-monet-2cm-al105;calacatta monet extra – al105;marmor;20;;;/materials/calacatta-monet-extra-al105.jpg;;backorder;polerad;;;;;;;;;;
calacatta-monet-grey-2cm-5867;calacatta monet grey – 8567;marmor;20;;;/materials/calacatta-monet-grey.jpg;;backorder;matt;;;;;;;;;;
calacatta-namibia-honed-126;calacatta namibia matt – 126;marmor;3;;;/materials/calacatta-namibia-honed.jpg;;backorder;polerad;;;;;;;;;;
calacatta-navona;calacatta navona;kvarts/komposit;3;;;/materials/calacatta-navona.jpg;;backorder;polerad;;;;;;;;;;
calacatta-nevada;calacatta nevada;kvarts/komposit;3;;;/materials/Calacatta.jpg;;backorder;polerad;;;;;;;;;;
calacatta-noir;calacatta noir;kvarts/komposit;3;;;/materials/Calacatta.jpg;;backorder;polerad;;;;;;;;;;
calacatta-oyster-2cm-5502;calacatta oyster 5502;marmor;20;;;/materials/Calacatta.jpg;;backorder;polerad;;;;;;;;;;
calacatta-corchia-178514-2cm;calacatta picasso 178514;marmor;20;;;/materials/Calacatta.jpg;;backorder;polerad;;;;;;;;;;
calacatta-paonazzo-5893-2cm;calacatta paonazzo 5893;marmor;20;;;/materials/Calacatta.jpg;;backorder;polishedsilk;;;;;;;;;;
calacatta-prestigio;calacatta prestigio ap;porslin;6;;;/materials/Calacatta.jpg;;backorder;polerad;;;;;;;;;;
calacatta-raffaello-192376;calacatta raffaello 192376;marmor;3;;;/materials/Calacatta.jpg;;backorder;matt;;;;;;;;;;
calacatta-raffaello-honed-192376;calacatta raffaello matt 192376;marmor;3;;;/materials/Calacatta.jpg;;backorder;matt;;;;;;;;;;
calacatta-rhino-honed-vr5279;calacatta rhino matt vr5279;marmor;3;;;/materials/Calacatta.jpg;;backorder;matt;;;;;;;;;;
calacatta-rhino-rose-honed-13387;calacatta rhino rose matt – 13387;marmor;20;;;/materials/Calacatta.jpg;;backorder;matt;;;;;;;;;;
calacatta-rhino-vr7327;calacatta rhino matt – vr7327;marmor;20;;;/materials/Calacatta.jpg;;backorder;polerad;;;;;;;;;;
calacatta-rhino-vr7923;calacatta rhino vr7923;marmor;3;;;/materials/Calacatta.jpg;;backorder;polishedhonedsilk;;;;;;;;;;
calacatta-seta;calacatta seta ev;porslin;12;;;/materials/Calacatta.jpg;;backorder;polerad;;;;;;;;;;
calacatta-turquoise-5895-2cm;calacatta turquoise 5895;marmor;20;;;/materials/calacatta-turquoise.jpg;;backorder;polerad;;;;;;;;;;
calacatta-vagli-md;calacatta vagli md;porslin;12;;;/materials/Calacatta_Vagli.jpg;;backorder;polerad;;;;;;;;;;
calacatta-vagli-viola-2cm-23351;calacatta vagli viola – 23351;marmor;20;;;/materials/calacatta-vagli-viola.jpg;;backorder;polerad;;;;;;;;;;
calacatta-vermont;calacatta vermont;kvarts/komposit;3;;;/materials/calacatta-vermont.jpg;;backorder;polerad;;;;;;;;;;
calacatta-versilius-19708;calacatta versilius 19708;marmor;20;;;/materials/calacatta-versilius.jpg;;backorder;matt;;;;;;;;;;
calacatta-viola-2cm-al83;calacatta vagli viola matt – al83;marmor;20;;;/materials/calacatta-vagli-viola.jpg;;backorder;polerad;;;;;;;;;;
calacatta-viola-52602;calacatta viola caldor 133168;marmor;20;;;/materials/calacatta-viola-caldor.jpg;;backorder;polerad;;;;;;;;;;
calacatta-viola-blue-5822;calacatta viola blue – 5822;marmor;20;;;/materials/calacatta-viola-blue.jpg;;backorder;polerad;;;;;;;;;;
calacatta-viola-md;calacatta viola md;porslin;12;;;/materials/Calacatta_Viola.jpg;;backorder;polerad;;;;;;;;;;
calacatta-viola;calacatta viola;kvarts/komposit;3;;;/materials/Calacatta_Viola.jpg;;backorder;polerad;;;;;;;;;;
calacatta-zambia-39337;calacatta zambia – 39337;marmor;3;;;/materials/calacatta-zambia.jpg;;backorder;matt;;;;;;;;;;
calacatta-zambia-honed-39337;calacatta zambia matt – 39337;marmor;3;;;/materials/calacatta-zambia.jpg;;backorder;nature;;;;;;;;;;
calatorao-xt;calatorao xt;porslin;6;;;/materials/calatorao-xt.jpg;;backorder;polerad;;;;;;;;;;
calcite-blue;calcite blue;semi precious;20;;;/materials/calcite-blue.jpg;;backorder;läder;;;;;;;;;;
california-leather-3635;california läder 3635;kvartsit;3;;;/materials/california-leather.jpg;;backorder;polerad;;;;;;;;;;
caribbean-sky-27415;caribbean sky 27415;kvartsit;3;;;/materials/caribbean-sky.jpg;;backorder;polerad;;;;;;;;;;
carrara-leaf;carrara leaf;kvarts/komposit;3;;;/materials/carrara-leaf.jpg;;backorder;polerad;;;;;;;;;;
carrara-noir-md;carrara noir md;porslin;12;;;/materials/carrara-noir-md.jpg;;backorder;polishedmatte;;;;;;;;;;
carrara-pure;carrara pure ap;porslin;20;;;/materials/carrara-pure-ap.jpg;;backorder;polerad;;;;;;;;;;
carrara-royal;carrara royal;kvarts/komposit;3;;;/materials/carrara-royal.jpg;;backorder;naturesilkpolished;;;;;;;;;;
carrara-white-xt;carrara white xt;porslin;6;;;/materials/carrara-white.jpg;;backorder;polerad;;;;;;;;;;
carrara-white;carrara white;kvarts/komposit;3;;;/materials/carrara-white.jpg;;backorder;polerad;;;;;;;;;;
cartier-nuage-fg029060;cartier nuage fg029060;kvartsit;3;;;/materials/cartier-nuage-fg029060.jpg;;backorder;polerad;;;;;;;;;;
casablanca-27433;casablanca 27433;kvartsit;3;;;/materials/Casa_Blanca.jpg;;backorder;polerad;;;;;;;;;;
casablanca-re66;casa blanca – re66;granit;3;;;/materials/casa-blanca-re66.jpg;;backorder;polerad;;;;;;;;;;
castillo-gray;castillo gray;kvarts/komposit;3;;;/materials/castillo-gray.jpg;;backorder;polerad;;;;;;;;;;
chantilly-203180;chantilly 203180;kvartsit;3;;;/materials/chantilly.jpg;;backorder;polerad;;;;;;;;;;
chantilly-205540;chantilly – 205540;kvartsit;3;;;/materials/chantilly.jpg;;backorder;matt;;;;;;;;;;
chantilly-honed-204889;chantilly matt – 204889;kvartsit;3;;;/materials/chantilly.jpg;;backorder;polerad;;;;;;;;;;
cherokee-white-honed-25024;cherokee white matt 25024;marmor;3;;;/materials/cherokee-white-honed.jpg;;backorder;polerad;;;;;;;;;;
cheyenne-17361;cheyenne 17361;granit;3;;;/materials/cheyenne.jpg;;backorder;polerad;;;;;;;;;;
chromus-19451;chromus 19451;kvartsit;3;;;/materials/chromus.jpg;;backorder;polerad;;;;;;;;;;
cielo-194125;cielo 194125;marmor;3;;;/materials/cielo.jpg;;backorder;polerad;;;;;;;;;;
cielo-979;cielo – 979;marmor;3;;;/materials/cielo.jpg;;backorder;soft läder;;;;;;;;;;
cielo-soft-leather-979;cielo soft läder – 979;marmor;3;;;/materials/cielo.jpg;;backorder;polerad;;;;;;;;;;
cipollino-26707;cipollino – 26707;marmor;20;;;/materials/cipollino.jpg;;backorder;polerad;;;;;;;;;;
cirrus-white;cirrus white;kvarts/komposit;3;;;/materials/cirrus-white.jpg;;backorder;polerad;;;;;;;;;;
cloudy-grey-2cm-vr7885;cloudy grey – vr7985;marmor;20;;;/materials/cloudy-grey-vr7985.jpg;;backorder;leatherpolished;;;;;;;;;;
coffee-brown-polished-leather-7505;coffee brown polerad/läder 7505;granit;3;;;/materials/coffee-brown-polishedleather.jpg;;backorder;polerad;;;;;;;;;;
colonial-gold-2440;colonial gold – 2440;granit;3;;;/materials/colonial-gold.jpg;;backorder;polerad;;;;;;;;;;
colonial-white-2225;colonial white – 2225;granit;3;;;/materials/Colonial_White.jpg;;backorder;polerad;;;;;;;;;;
colonial-white-3821;colonial white 3821;granit;3;;;/materials/Colonial_White.jpg;;backorder;hammeredsilk;;;;;;;;;;
concrete-grey;concrete grey ap;porslin;6;;;/materials/concrete-grey-ap.jpg;;backorder;polerad;;;;;;;;;;
copenhagen-44832;copenhagen – 44832;granit;3;;;/materials/copenhagen.jpg;;backorder;polerad;;;;;;;;;;
copenhagen-6817;copenhagen 6817;granit;3;;;/materials/copenhagen.jpg;;backorder;polerad;;;;;;;;;;
costa-esmeralda-428;costa esmeralda – 428;granit;3;;;/materials/costa-esmeralda.jpg;;backorder;polerad;;;;;;;;;;
cream-prestige;cream prestige ap;porslin;12;;;/materials/cream-prestige-ap.jpg;;backorder;polerad;;;;;;;;;;
cremo-delicato-honed-2cm-179779;cremo delicato 2cm matt – 179779;marmor;20;;;/materials/cremo-delicato-2cm-honed.jpg;;backorder;matt;;;;;;;;;;
cremo-delicato-honed-2cm-vr8287;cremo delicato matt – vr8287;marmor;20;;;/materials/Cremo_Delicato.jpg;;backorder;polerad;;;;;;;;;;
cremo-delicato-vr7571-2cm;cremo delicato vr7571;marmor;20;;;/materials/Cremo_Delicato.jpg;;backorder;polerad;;;;;;;;;;
cristalizzato-maestro-28135;cristalizzato maestro 28135;kvartsit;3;;;/materials/cristalizzato-maestro.jpg;;backorder;polerad;;;;;;;;;;
cristallo-16758;cristallo – 16758;kvartsit;20;;;/materials/Cristallo.jpg;;backorder;polerad;;;;;;;;;;
cristallo-199875;cristallo 199875;kvartsit;3;;;/materials/Cristallo.jpg;;backorder;polerad;;;;;;;;;;
cristallo-21498;cristallo – 21498;kvartsit;3;;;/materials/Cristallo.jpg;;backorder;polerad;;;;;;;;;;
cristallo-21758;cristallo extra – 21758;kvartsit;3;;;/materials/cristallo-extra.jpg;;backorder;polerad;;;;;;;;;;
cristallo-angelus-206784;cristallo angelus – 206784;kvartsit;3;;;/materials/cristallo-angelus.jpg;;backorder;matt;;;;;;;;;;
cristallo-angelus-honed-206784;cristallo angelus matt – 206784;kvartsit;3;;;/materials/cristallo-angelus.jpg;;backorder;polerad;;;;;;;;;;
cristallo-azure-md;cristallo azure md;porslin;12;;;/materials/cristallo-azure-md.jpg;;backorder;polerad;;;;;;;;;;
cristallo-fume-4294;cristallo fume 4294;marmor;3;;;/materials/cristallo-fume.jpg;;backorder;matt;;;;;;;;;;
cristallo-honed-extra-205442;cristallo matt extra – 205442;kvartsit;3;;;/materials/cristallo-extra.jpg;;backorder;polerad;;;;;;;;;;
cristallo-mundi-20316;cristallo mundi – 20316;kvartsit;3;;;/materials/cristallo-mundi.jpg;;backorder;polerad;;;;;;;;;;
cristallo-pink-15705;cristallo pink – 15705;kvartsit;3;;;/materials/cristallo-pink.jpg;;backorder;polerad;;;;;;;;;;
cristallo-prada-61924;cristallo prada – 61924;kvartsit;3;;;/materials/cristallo-prada.jpg;;backorder;polerad;;;;;;;;;;
cristallo-rose-md;cristallo rose md;porslin;12;;;/materials/cristallo-rose-md.jpg;;backorder;polerad;;;;;;;;;;
cristallo-snow-111223;cristallo snow – 111223;kvartsit;3;;;/materials/cristallo-snow.jpg;;backorder;polerad;;;;;;;;;;
cristallo-snow-43523;cristallo snow 43523;kvartsit;3;;;/materials/cristallo-snow.jpg;;backorder;polerad;;;;;;;;;;
cristallo-sodalite-2cm-3778;cristallo sodalite 3778;kvartsit;20;;;/materials/cristallo-sodalite.jpg;;backorder;polerad;;;;;;;;;;
crystal-quartz-blue;crystal kvarts blue;semi precious;3;;;/materials/Crystal_Quartz_Blue.jpg;;backorder;polerad;;;;;;;;;;
crystal-quartz;crystal kvarts;semi precious;3;;;/materials/crystal-quartz.jpg;;backorder;;;;;;;;;;;
crystal-tiffany-15760;crystal tiffany – 15760;kvartsit;3;;;/materials/crystal-tiffany.jpg;;backorder;polerad;;;;;;;;;;
crystal-vermont-1005794;crystal vermont 1005794;kvartsit;3;;;/materials/crystal-vermont.jpg;;backorder;polishedsilk;;;;;;;;;;
crystal-white-ap;crystal white ap;porslin;20;;;/materials/crystal-white-ap.jpg;;backorder;polerad;;;;;;;;;;
cygnus-17710;cygnus 17710;kvartsit;3;;;/materials/cygnus.jpg;;backorder;polerad;;;;;;;;;;
cygnus-black-17077;cygnus black 17077;kvartsit;3;;;/materials/cygnus-black.jpg;;backorder;polerad;;;;;;;;;;
dakar-3490;dakar 3490;kvartsit;3;;;/materials/dakar.jpg;;backorder;polerad;;;;;;;;;;
dakar-white-19449;dakar white 19449;kvartsit;3;;;/materials/dakar-white.jpg;;backorder;polerad;;;;;;;;;;
dakar-white-21578;dakar white – 21578;kvartsit;3;;;/materials/dakar-white.jpg;;backorder;matt;;;;;;;;;;
dakar-white-honed-22186;dakar white matt – 22186;kvartsit;3;;;/materials/dakar-white.jpg;;backorder;läder;;;;;;;;;;
dakar-white-leather-19449;dakar white läder 19449;kvartsit;3;;;/materials/dakar-white.jpg;;backorder;läder;;;;;;;;;;
dakar-white-leather-21578;dakar white läder – 21578;kvartsit;3;;;/materials/dakar-white.jpg;;backorder;polerad;;;;;;;;;;
danby-imperial-8078;danby imperial – 8078;marmor;3;;;/materials/danby-imperial.jpg;;backorder;matt;;;;;;;;;;
danby-imperial-honed-6295;danby imperial matt – 6295;marmor;3;;;/materials/danby-imperial.jpg;;backorder;matt;;;;;;;;;;
danby-imperial-honed-7785;danby imperial matt – 7785;marmor;20;;;/materials/danby-imperial.jpg;;backorder;matt;;;;;;;;;;
danby-white-honed-23824;danby white matt 23824;marmor;3;;;/materials/danby-white-honed.jpg;;backorder;polishedsilk;;;;;;;;;;
dark-marquina-3d;dark marquina 3d;porslin;12;;;/materials/dark-marquina-3d.jpg;;backorder;polerad;;;;;;;;;;
delicatus-017946;delicatus 017946;granit;3;;;/materials/delicatus.jpg;;backorder;polerad;;;;;;;;;;
delicatus-white-258;delicatus white 258;granit;3;;;/materials/delicatus-white.jpg;;backorder;polishedsilk;;;;;;;;;;
desert-soul-ap;desert soul ap;porslin;20;;;/materials/desert-soul-ap.jpg;;backorder;matt;;;;;;;;;;
diamond-black-honed-27615;diamond black matt 27615;kvartsit;3;;;/materials/diamond-black-leather.jpg;;backorder;läder;;;;;;;;;;
diamond-black-leather-16645;diamond black läder – 16645;kvartsit;3;;;/materials/diamond-black-leather.jpg;;backorder;läder;;;;;;;;;;
diamond-white-2cm-22937;diamond white 22937;kvartsit;20;;;/materials/diamond-white.jpg;;backorder;polerad;;;;;;;;;;
dolce-vita-light-14683;dolce vita light 14683;marmor;3;;;/materials/dolce-vita-light.jpg;;backorder;polerad;;;;;;;;;;
dolce-vita-light-17582;dolce vita light – 17582;marmor;3;;;/materials/dolce-vita-light.jpg;;backorder;läder;;;;;;;;;;
negresco-leather-43265;diamond black läder 43265;kvartsit;3;;;/materials/Negresco.jpg;;backorder;polerad;;;;;;;;;;
dolce-vita-light-bg15833;dolce vita light bg15833;marmor;3;;;/materials/dolce-vita-light.jpg;;backorder;flamed;;;;;;;;;;
dolmen-pro-grigio;dolmen pro grigio ap;porslin;20;;;/materials/dolmen-pro-grigio-ap.jpg;;backorder;polerad;;;;;;;;;;
dolomite-extra-2cm-8341;dolomite extra 8341;exotic stones,dolomite;20;;;/materials/dolomite-extra.jpg;;backorder;polerad;;;;;;;;;;
dolomite-md;dolomite md;porslin;12;;;/materials/dolomite-md.jpg;;backorder;polerad;;;;;;;;;;
dumont-16399;dumont – 16399;kvartsit;3;;;/materials/dumont.jpg;;backorder;matt;;;;;;;;;;
dumont-honed-16399;dumont matt – 16399;kvartsit;3;;;/materials/dumont.jpg;;backorder;matt;;;;;;;;;;
dumont-satin-356;dumont satin – 356;kvartsit;3;;;/materials/dumont.jpg;;backorder;polerad;;;;;;;;;;
eclipse-3846;eclipse 3846;granit;3;;;/materials/Eclipse.jpg;;backorder;polerad;;;;;;;;;;
elegant-sable;elegant sable ap;porslin;6;;;/materials/elegant-sable-ap.jpg;;backorder;polerad;;;;;;;;;;
emerald-green-md;emerald green md;porslin;12;;;/materials/emerald-green-md.jpg;;backorder;polerad;;;;;;;;;;
emporio-onyx-2cm-3163;emporio onyx 3163;translucent,exotic stones,onyx;20;;;/materials/emporio-onyx.jpg;;backorder;polerad;;;;;;;;;;
equinox-042364;equinox 042364;marmor;3;;;/materials/equinox.jpg;;backorder;polerad;;;;;;;;;;
everest-21856;everest – 21856;kvartsit;3;;;/materials/everest.jpg;;backorder;polerad;;;;;;;;;;
everest-honed-22259;everest matt – 22259;kvartsit;3;;;/materials/everest.jpg;;backorder;läder;;;;;;;;;;
everest-leather-19701;everest läder 19701;kvartsit;3;;;/materials/everest.jpg;;backorder;läder;;;;;;;;;;
everest-leather-21856;everest läder – 21856;kvartsit;3;;;/materials/everest.jpg;;backorder;polerad;;;;;;;;;;
exotic-green-ap;exotic green ap;porslin;6;;;/materials/exotic-green-ap.jpg;;backorder;polerad;;;;;;;;;;
exotic-wave-ap;exotic wave ap;porslin;6;;;/materials/exotic-wave-ap.jpg;;backorder;polerad;;;;;;;;;;
explosion-blue-25880;explosion blue 25880;kvartsit;3;;;/materials/explosion-blue.jpg;;backorder;matt;;;;;;;;;;
fantastico-arni-honed;fantastico arni matt;marmor;20;;;/materials/Fantastico_Arni.jpg;;backorder;polerad;;;;;;;;;;
fantasy-brown-2865;fantasy brown – 2865;marmor;3;;;/materials/fantasy-brown.jpg;;backorder;polerad;;;;;;;;;;
fantasy-brown-4087;fantasy brown 4087;marmor;3;;;/materials/fantasy-brown.jpg;;backorder;polerad;;;;;;;;;;
fantasy-brown-leather-1158;fantasy brown läder – 1158;marmor;3;;;/materials/fantasy-brown.jpg;;backorder;läder;;;;;;;;;;
fantasy-green-l5292-2cm;fantasy green l5292;marmor;20;;;/materials/fantasy-green-l5292.jpg;;backorder;polerad;;;;;;;;;;
fantasy-lux-323;fantasy lux – 323;kvartsit;3;;;/materials/fantasy-lux.jpg;;backorder;polerad;;;;;;;;;;
fantasy-lux-51867;fantasy lux 51867;kvartsit;3;;;/materials/fantasy-lux.jpg;;backorder;polerad;;;;;;;;;;
fantasy-lux-honed-56754;fantasy lux matt- 56754;kvartsit;3;;;/materials/fantasy-lux.jpg;;backorder;läder;;;;;;;;;;
fantasy-lux-leather-323;fantasy lux läder – 323;kvartsit;3;;;/materials/fantasy-lux.jpg;;backorder;läder;;;;;;;;;;
fantasy-lux-leather-52634;fantasy lux läder 52634;kvartsit;3;;;/materials/fantasy-lux.jpg;;backorder;läder;;;;;;;;;;
fior-di-bosco-ap;fior di bosco ap;porslin;6;;;/materials/fior-di-bosco-ap.jpg;;backorder;matt;;;;;;;;;;
fior-di-viola-4d;fior di viola 4d;porslin;20;;;/materials/fior-di-viola-4d.jpg;;backorder;silkpolishednature;;;;;;;;;;
fiori-di-bosco-xt;fiori di bosco xt;porslin;6;;;/materials/fiori-di-bosco-xt.jpg;;backorder;polerad;;;;;;;;;;
fluorite;fluorite;semi precious;20;;;/materials/fluorite.jpg;;backorder;polerad;;;;;;;;;;
fuchsite-crystal-13800;fuchsite crystal – 13800;kvartsit;3;;;/materials/fuchsite-crystal.jpg;;backorder;polerad;;;;;;;;;;
fuchsite-green-51996;fuchsite green 51996;kvartsit;3;;;/materials/fuchsite-green.jpg;;backorder;polerad;;;;;;;;;;
fusion-19050;fusion 19050;kvartsit;3;;;/materials/fusion.jpg;;backorder;polerad;;;;;;;;;;
fusion-204948;fusion – 204948;kvartsit;3;;;/materials/fusion.jpg;;backorder;polerad;;;;;;;;;;
fusion-gold-3270;fusion gold 3270;granit;3;;;/materials/fusion-gold.jpg;;backorder;polerad;;;;;;;;;;
giallo-fiorito-1006;giallo fiorito 1006;granit;3;;;/materials/giallo-fiorito.jpg;;backorder;polerad;;;;;;;;;;
glacier-canyon;glacier canyon;kvarts/komposit;3;;;/materials/glacier-canyon.jpg;;backorder;polerad;;;;;;;;;;
glacier-white-3205;glacier white – 3205;granit;3;;;/materials/glacier-white.jpg;;backorder;polerad;;;;;;;;;;
glaciers-06;glaciers 06;marmor;3;;;/materials/glaciers.jpg;;backorder;läder;;;;;;;;;;
glaciers-leather-50753;glaciers revolution läder 50753;marmor;3;;;/materials/glaciers-revolution.jpg;;backorder;polerad;;;;;;;;;;
glaciers-revolution-194186;glaciers revolution 194186;marmor;3;;;/materials/glaciers-revolution.jpg;;backorder;polishednature;;;;;;;;;;
glem-white-xt;glem white xt;porslin;20;;;/materials/glem-white-xt.jpg;;backorder;polerad;;;;;;;;;;
golden-exotica-10493;golden exotica 10493;granit;3;;;/materials/golden-exotica.jpg;;backorder;polerad;;;;;;;;;;
golden-fantasy-13951;golden fantasy 13951;granit;3;;;/materials/golden-fantasy.jpg;;backorder;polerad;;;;;;;;;;
golden-rose-995461;golden rose 995461;marmor;3;;;/materials/golden-rose.jpg;;backorder;polerad;;;;;;;;;;
green-onyx-2cm-1502;green onyx 1502;translucent,exotic stones,onyx;20;;;/materials/green-onyx.jpg;;backorder;polishedmattesilk;;;;;;;;;;
diva-ice-crystal-ap;ice crystal ap;porslin;6;;;/materials/ice-crystal-ap.jpg;;backorder;matt;;;;;;;;;;
green-soapstone-17864;green soapstone – 17864;soapstone;3;;;/materials/green-soapstone.jpg;;backorder;soapstonehoned;;;;;;;;;;
green-star-52673;green star – 52673;kvartsit;3;;;/materials/green-star.jpg;;backorder;polishedmattesilk;;;;;;;;;;
grey-stone-12mm;grey stone ap;porslin;20;;;/materials/grey-stone-ap.jpg;;backorder;polerad;;;;;;;;;;
grigio-intenso-12mm;grigio intenso ap;porslin;6;;;/materials/grigio-intenso-ap.jpg;;backorder;polerad;;;;;;;;;;
ijen-blue-201997;ijen blue 201997;kvartsit;3;;;/materials/ijen-blue.jpg;;backorder;polerad;;;;;;;;;;
ijen-blue-204501;ijen blue – 204501;kvartsit;3;;;/materials/ijen-blue.jpg;;backorder;polerad;;;;;;;;;;
imperial-white-ap;imperial white ap;porslin;6;;;/materials/imperial-white-ap.jpg;;backorder;matt;;;;;;;;;;
indian-black-soapstone-honed-06;indian black soapstone matt 06;soapstone;3;;;/materials/indian-black-soapstone-honed.jpg;;backorder;matt;;;;;;;;;;
indian-black-soapstone-honed-2130;indian black soapstone matt – 2130;soapstone;3;;;/materials/indian-black-soapstone-honed.jpg;;backorder;matt;;;;;;;;;;
indian-statuario-1079;indian statuario 1079;marmor;3;;;/materials/indian-statuario.jpg;;backorder;läder;;;;;;;;;;
indian-statuario-leather-4806;indian statuario läder 4806;marmor;3;;;/materials/indian-statuario.jpg;;backorder;polerad;;;;;;;;;;
infinity-white-1005464;infinity white – 1005464;kvartsit;3;;;/materials/infinity-white.jpg;;backorder;polerad;;;;;;;;;;
infinity-white-1005547;infinity white 1005547;kvartsit;3;;;/materials/infinity-white.jpg;;backorder;satin;;;;;;;;;;
infinity-white-satin-1006099;infinity white satin – 1006099;kvartsit;3;;;/materials/infinity-white.jpg;;backorder;satin;;;;;;;;;;
invisible-white-vr7732;invisible white vr7732;marmor;20;;;/materials/Invisible_White.jpg;;backorder;naturepolished;;;;;;;;;;
invisible-white-xt;invisible white xt;porslin;6;;;/materials/Invisible_White.jpg;;backorder;polerad;;;;;;;;;;
ipanema-blue-953;ipanema blue 953;kvartsit;3;;;/materials/ipanema-blue.jpg;;backorder;polerad;;;;;;;;;;
jadore-17120;jadore – 17120;kvartsit;3;;;/materials/jadore.jpg;;backorder;polerad;;;;;;;;;;
jadore-515;jadore 515;kvartsit;3;;;/materials/jadore.jpg;;backorder;polerad;;;;;;;;;;
jasper-red-with-gold;jasper red with gold;semi precious;20;;;/materials/jasper-red-with-gold.jpg;;backorder;polerad;;;;;;;;;;
kalahary-9550;kalahary 9550;kvartsit;3;;;/materials/kalahary.jpg;;backorder;polerad;;;;;;;;;;
kenya-black-7592-2cm;kenya black 7592;marmor;20;;;/materials/kenya-black.jpg;;backorder;hammered;;;;;;;;;;
kone-grey-ap;kone grey ap;porslin;12;;;/materials/kone-grey-ap.jpg;;backorder;hammered;;;;;;;;;;
kone-mix;kone mix ap;porslin;6;;;/materials/kone-mix-ap.jpg;;backorder;honedpolished;;;;;;;;;;
kuroca-4d;kuroca 4d;porslin;20;;;/materials/kuroca-4d.jpg;;backorder;läder;;;;;;;;;;
lavezzi-leather-859;lavezzi läder 859;kvartsit;3;;;/materials/lavezzi-leather.jpg;;backorder;polerad;;;;;;;;;;
le-blanc-14858;le blanc – 14858;kvartsit;3;;;/materials/le-blanc.jpg;;backorder;soft läder;;;;;;;;;;
le-blanc-soft-leather-14858;le blanc soft läder – 14858;kvartsit;3;;;/materials/le-blanc.jpg;;backorder;polerad;;;;;;;;;;
lemourian-1766;lemourian 1766;granit;3;;;/materials/lemourian.jpg;;backorder;polerad;;;;;;;;;;
lemourian-baobab-2cm-4658;lemourian baobab 4658;granit;20;;;/materials/lemourian.jpg;;backorder;polishednature;;;;;;;;;;
liem-black-xt;liem black xt;porslin;6;;;/materials/liem-black-xt.jpg;;backorder;naturepolished;;;;;;;;;;
liem-dark-xt;liem dark xt;porslin;6;;;/materials/liem-dark-xt.jpg;;backorder;polishednature;;;;;;;;;;
liem-grey-xt;liem grey xt;porslin;6;;;/materials/liem-grey-xt.jpg;;backorder;silk;;;;;;;;;;
light-grey-stone;light grey stone ap;porslin;6;;;/materials/light-grey-stone-ap.jpg;;backorder;polerad;;;;;;;;;;
lilac-extra-2cm-5373;lilac extra 5373;marmor;20;;;/materials/lilac-extra.jpg;;backorder;polerad;;;;;;;;;;
lincoln-silver-honed-7724;lincoln silver matt – 7724;marmor;3;;;/materials/lincoln-silver-honed.jpg;;backorder;polerad;;;;;;;;;;
london-grey-17890;london grey 17890;kvartsit;3;;;/materials/London_Grey.jpg;;backorder;polerad;;;;;;;;;;
london-grey-21350;london grey – 21350;kvartsit;3;;;/materials/London_Grey.jpg;;backorder;polerad;;;;;;;;;;
london-grey-honed-21350;london grey matt – 21350;kvartsit;3;;;/materials/London_Grey.jpg;;backorder;polerad;;;;;;;;;;
lucy-sky-194196;lucy in the sky 194196;granit;3;;;/materials/lucy-in-the-sky.jpg;;backorder;läder;;;;;;;;;;
